"Material;Texto breve de material;Centro;Depósito;UM básica;Nome 1;Utilização livre;Trânsito e TE;Em ctrl.qualidade;Bloqueado;Estoque em trânsito;Estoque do bloqueio avaliado na EM;Tipo de material;Grupo de mercadorias;Descrição do depósito;Marc.p/elim.nív.dep.;Estq.não disponível;Devoluções;Vasilhame vinc.;Em transfer.(centro)"
"111319;TD,3P,13.8-0.22/0.127kV,150KVA,GST01/908;BMUG;BMUG;PEÇ;PTF ENEL / ITABORAI / EMER, MA;19;0;0;0;0;0;ZMBT;FETR1502;DEP.ITABORAI-RJ;;0;0;0;0"
"111319;TD,3P,13.8-0.22/0.127kV,150KVA,GST01/908;BMUH;;PEÇ;ENGELMIG - SOC SOT / CABO FRIO;0;8;0;0;8;0;ZMBT;FETR1502;;;0;0;0;0"
"111319;TD,3P,13.8-0.22/0.127kV,150KVA,GST01/908;BMUH;BMUH;PEÇ;ENGELMIG - SOC SOT / CABO FRIO;7;0;0;0;0;0;ZMBT;FETR1502;DEP.CABO FRIO;;0;0;0;0"
"111319;TD,3P,13.8-0.22/0.127kV,150KVA,GST01/908;BMUI;BMUI;PEÇ;ENGELMIG - SOC SOT / ARARUAMA;1;0;0;0;0;0;ZMBT;FETR1502;DEP.ARARUAMA;;0;0;0;0"
"111319;TD,3P,13.8-0.22/0.127kV,150KVA,GST01/908;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;18;0;0;0;0;0;ZMBT;FETR1502;DEP.SOT/NITERÓI;;0;0;0;0"
"111319;TD,3P,13.8-0.22/0.127kV,150KVA,GST01/908;BMUM;BMUM;PEÇ;ELLCA - SOT / MAGÉ;6;0;0;0;0;0;ZMBT;FETR1502;DEP.MAGÉ;;0;0;0;0"
"111321;TD,3P,13.8-0.22/0.127kV,300KVA,GST01/909;BMAU;;PEÇ;ENGELMIG / CAMPOS-RJ;0;1;0;0;1;0;ZMBT;FETR1502;;;0;0;0;0"
"111321;TD,3P,13.8-0.22/0.127kV,300KVA,GST01/909;BMTF;BMTF;PEÇ;ELLCA / ANGRA;1;0;0;0;0;0;ZMBT;FETR1502;ELLCA / ANGRA;;0;0;0;0"
"111321;TD,3P,13.8-0.22/0.127kV,300KVA,GST01/909;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;2;0;0;0;0;0;ZMBT;FETR1502;ENGELMIG / RESEN;;0;0;0;0"
"111321;TD,3P,13.8-0.22/0.127kV,300KVA,GST01/909;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;1;0;0;0;0;0;ZMBT;FETR1502;DEP PTF ENEL/AN;;0;0;0;0"
"111321;TD,3P,13.8-0.22/0.127kV,300KVA,GST01/909;BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;2;0;0;0;0;0;ZMBT;FETR1502;PROGEN / PETROPO;;0;0;0;0"
"111321;TD,3P,13.8-0.22/0.127kV,300KVA,GST01/909;BMUG;BMUG;PEÇ;PTF ENEL / ITABORAI / EMER, MA;1;0;0;0;0;0;ZMBT;FETR1502;DEP.ITABORAI-RJ;;0;0;0;0"
"111322;TD,1P,7.97-0.24/0.12kV,10KVA,GST01/901;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;0;0;1;0;0;0;ZMBT;FETR1502;DEP.REG. MT/BT;;0;0;0;0"
"111322;TD,1P,7.97-0.24/0.12kV,10KVA,GST01/901;BMAU;BMAU;PEÇ;ENGELMIG / CAMPOS-RJ;1;0;0;0;0;0;ZMBT;FETR1502;DEP. ENGELMIG;;0;0;0;0"
"111323;TD,1P,7.97-0.24/0.12kV,15KVA,GST01/903;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;116;0;0;0;0;0;ZMBT;FETR1502;DEP.REG. MT/BT;;0;0;0;0"
"111323;TD,1P,7.97-0.24/0.12kV,15KVA,GST01/903;BMAT;BMAT;PEÇ;ENGELMIG / ITAPERUNA-RJ;4;0;0;0;0;0;ZMBT;FETR1502;DEP. ENGELMIG;;0;0;0;0"
"111323;TD,1P,7.97-0.24/0.12kV,15KVA,GST01/903;BMAU;BMAU;PEÇ;ENGELMIG / CAMPOS-RJ;10;0;0;0;0;0;ZMBT;FETR1502;DEP. ENGELMIG;;0;0;0;0"
"111323;TD,1P,7.97-0.24/0.12kV,15KVA,GST01/903;BMBV;;PEÇ;PTF ENEL / PADUA-RJ;0;2;0;0;2;0;ZMBT;FETR1502;;;0;0;0;0"
"111323;TD,1P,7.97-0.24/0.12kV,15KVA,GST01/903;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;6;0;0;0;0;0;ZMBT;FETR1502;DEP. PTF ENEL;;0;0;0;0"
"111323;TD,1P,7.97-0.24/0.12kV,15KVA,GST01/903;BMBY;;PEÇ;PTF ENEL / ITAPERUNA-RJ;0;3;0;0;3;0;ZMBT;FETR1502;;;0;0;0;0"
"111323;TD,1P,7.97-0.24/0.12kV,15KVA,GST01/903;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;7;0;0;0;0;0;ZMBT;FETR1502;DEP. PTF ENEL;;0;0;0;0"
"111323;TD,1P,7.97-0.24/0.12kV,15KVA,GST01/903;BMTB;BMTB;PEÇ;INDICA / CANTAGALO-RJ;10;0;0;0;0;0;ZMBT;FETR1502;DEP. INDICA;;0;0;0;0"
"111323;TD,1P,7.97-0.24/0.12kV,15KVA,GST01/903;BMTC;BMTC;PEÇ;INDICA / PADUA-RJ;3;0;0;0;0;0;ZMBT;FETR1502;DEP. INDICA;;0;0;0;0"
"111323;TD,1P,7.97-0.24/0.12kV,15KVA,GST01/903;BMTF;BMTF;PEÇ;ELLCA / ANGRA;4;0;0;0;0;0;ZMBT;FETR1502;ELLCA / ANGRA;;0;0;0;0"
"111323;TD,1P,7.97-0.24/0.12kV,15KVA,GST01/903;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;2;0;0;0;0;0;ZMBT;FETR1502;ENGELMIG / RESEN;;0;0;0;0"
"111323;TD,1P,7.97-0.24/0.12kV,15KVA,GST01/903;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;4;0;0;0;0;0;ZMBT;FETR1502;PROGEN / TERESOP;;0;0;0;0"
"111323;TD,1P,7.97-0.24/0.12kV,15KVA,GST01/903;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;9;0;0;0;0;0;ZMBT;FETR1502;DEP PTF ENEL/AN;;0;0;0;0"
"111323;TD,1P,7.97-0.24/0.12kV,15KVA,GST01/903;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;6;0;0;0;0;0;ZMBT;FETR1502;DEP. PTF ENEL;;0;0;0;0"
"111323;TD,1P,7.97-0.24/0.12kV,15KVA,GST01/903;BMUI;BMUI;PEÇ;ENGELMIG - SOC SOT / ARARUAMA;1;0;0;0;0;0;ZMBT;FETR1502;DEP.ARARUAMA;;0;0;0;0"
"111350;TRAFO TRIFÁSICO 15KVA - RECUPERADO;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;92;0;1;0;0;0;ZMBT;FETR0501;DEP.REG. MT/BT;;0;0;0;0"
"111350;TRAFO TRIFÁSICO 15KVA - RECUPERADO;BMAT;BMAT;PEÇ;ENGELMIG / ITAPERUNA-RJ;1;0;0;0;0;0;ZMBT;FETR0501;DEP. ENGELMIG;;0;0;0;0"
"111350;TRAFO TRIFÁSICO 15KVA - RECUPERADO;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;1;0;0;0;0;0;ZMBT;FETR0501;DEP. PTF ENEL;;0;0;0;0"
"111350;TRAFO TRIFÁSICO 15KVA - RECUPERADO;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;2;0;0;0;0;0;ZMBT;FETR0501;DEP. PTF ENEL;;0;0;0;0"
"111350;TRAFO TRIFÁSICO 15KVA - RECUPERADO;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;1;0;0;0;0;0;ZMBT;FETR0501;ENGELMIG / RESEN;;0;0;0;0"
"111350;TRAFO TRIFÁSICO 15KVA - RECUPERADO;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;3;0;0;0;0;0;ZMBT;FETR0501;DEP PTF ENEL/MAC;;0;0;0;0"
"111350;TRAFO TRIFÁSICO 15KVA - RECUPERADO;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;6;0;0;0;0;0;ZMBT;FETR0501;DEP. PTF ENEL;;0;0;0;0"
"111350;TRAFO TRIFÁSICO 15KVA - RECUPERADO;BMUM;BMUM;PEÇ;ELLCA - SOT / MAGÉ;2;0;0;0;0;0;ZMBT;FETR0501;DEP.MAGÉ;;0;0;0;0"
"111351;TRAFO TRIFÁSICO 30KVA - RECUPERADO;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;100;0;0;0;0;0;ZMBT;FETR0501;DEP.REG. MT/BT;;0;0;0;0"
"111351;TRAFO TRIFÁSICO 30KVA - RECUPERADO;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;7;0;0;0;0;0;ZMBT;FETR0501;DEP. PROGEN;;0;0;0;0"
"111351;TRAFO TRIFÁSICO 30KVA - RECUPERADO;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;1;0;0;0;0;0;ZMBT;FETR0501;DEP. PTF ENEL;;0;0;0;0"
"111351;TRAFO TRIFÁSICO 30KVA - RECUPERADO;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;4;0;0;0;0;0;ZMBT;FETR0501;DEP. PTF ENEL;;0;0;0;0"
"111351;TRAFO TRIFÁSICO 30KVA - RECUPERADO;BMTB;BMTB;PEÇ;INDICA / CANTAGALO-RJ;9;0;0;0;0;0;ZMBT;FETR0501;DEP. INDICA;;0;0;0;0"
"111351;TRAFO TRIFÁSICO 30KVA - RECUPERADO;BMTC;BMTC;PEÇ;INDICA / PADUA-RJ;4;0;0;0;0;0;ZMBT;FETR0501;DEP. INDICA;;0;0;0;0"
"111351;TRAFO TRIFÁSICO 30KVA - RECUPERADO;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;1;0;0;0;0;0;ZMBT;FETR0501;ENGELMIG / RESEN;;0;0;0;0"
"111351;TRAFO TRIFÁSICO 30KVA - RECUPERADO;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;5;0;0;0;0;0;ZMBT;FETR0501;PROGEN / TERESOP;;0;0;0;0"
"111351;TRAFO TRIFÁSICO 30KVA - RECUPERADO;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;1;0;0;0;0;0;ZMBT;FETR0501;DEP PTF ENEL/AN;;0;0;0;0"
"111351;TRAFO TRIFÁSICO 30KVA - RECUPERADO;BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;14;0;0;0;0;0;ZMBT;FETR0501;PROGEN / PETROPO;;0;0;0;0"
"111351;TRAFO TRIFÁSICO 30KVA - RECUPERADO;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;4;0;0;0;0;0;ZMBT;FETR0501;DEP PTF ENEL/MAC;;0;0;0;0"
"111351;TRAFO TRIFÁSICO 30KVA - RECUPERADO;BMUA;BMUA;PEÇ;ELGEMIG / MARICÁ;9;0;0;0;0;0;ZMBT;FETR0501;ELGEMIG / MARICÁ;;0;0;0;0"
"111351;TRAFO TRIFÁSICO 30KVA - RECUPERADO;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;24;0;0;0;0;0;ZMBT;FETR0501;DEP. PTF ENEL;;0;0;0;0"
"111351;TRAFO TRIFÁSICO 30KVA - RECUPERADO;BMUE;BMUE;PEÇ;PTF ENEL / MARICA / EMERG E MA;2;0;0;0;0;0;ZMBT;FETR0501;DEP.MARICA-RJ;;0;0;0;0"
"111351;TRAFO TRIFÁSICO 30KVA - RECUPERADO;BMUI;BMUI;PEÇ;ENGELMIG - SOC SOT / ARARUAMA;4;0;0;0;0;0;ZMBT;FETR0501;DEP.ARARUAMA;;0;0;0;0"
"111351;TRAFO TRIFÁSICO 30KVA - RECUPERADO;BMUM;BMUM;PEÇ;ELLCA - SOT / MAGÉ;1;0;0;0;0;0;ZMBT;FETR0501;DEP.MAGÉ;;0;0;0;0"
"111352;TRAFO TRIFÁSICO 45KVA-RECUPERADO;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;119;0;0;0;0;0;ZMBT;FETR0501;DEP.REG. MT/BT;;0;0;0;0"
"111352;TRAFO TRIFÁSICO 45KVA-RECUPERADO;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;8;0;0;0;0;0;ZMBT;FETR0501;DEP. PROGEN;;0;0;0;0"
"111352;TRAFO TRIFÁSICO 45KVA-RECUPERADO;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;5;0;0;0;0;0;ZMBT;FETR0501;DEP. PTF ENEL;;0;0;0;0"
"111352;TRAFO TRIFÁSICO 45KVA-RECUPERADO;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;1;0;0;0;0;0;ZMBT;FETR0501;DEP. PTF ENEL;;0;0;0;0"
"111352;TRAFO TRIFÁSICO 45KVA-RECUPERADO;BMTB;BMTB;PEÇ;INDICA / CANTAGALO-RJ;2;0;0;0;0;0;ZMBT;FETR0501;DEP. INDICA;;0;0;0;0"
"111352;TRAFO TRIFÁSICO 45KVA-RECUPERADO;BMTF;BMTF;PEÇ;ELLCA / ANGRA;2;0;0;0;0;0;ZMBT;FETR0501;ELLCA / ANGRA;;0;0;0;0"
"111352;TRAFO TRIFÁSICO 45KVA-RECUPERADO;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;4;0;0;0;0;0;ZMBT;FETR0501;ENGELMIG / RESEN;;0;0;0;0"
"111352;TRAFO TRIFÁSICO 45KVA-RECUPERADO;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;7;0;0;0;0;0;ZMBT;FETR0501;PROGEN / TERESOP;;0;0;0;0"
"111352;TRAFO TRIFÁSICO 45KVA-RECUPERADO;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;2;0;0;0;0;0;ZMBT;FETR0501;DEP PTF ENEL/AN;;0;0;0;0"
"111352;TRAFO TRIFÁSICO 45KVA-RECUPERADO;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;4;0;0;0;0;0;ZMBT;FETR0501;DEP. PTF ENEL;;0;0;0;0"
"111352;TRAFO TRIFÁSICO 45KVA-RECUPERADO;BMUD;BMUD;PEÇ;DEP. COMPEL;8;0;0;0;0;0;ZMBT;FETR0501;DEP. COMPEL;;0;0;0;0"
"111352;TRAFO TRIFÁSICO 45KVA-RECUPERADO;BMUE;BMUE;PEÇ;PTF ENEL / MARICA / EMERG E MA;2;0;0;0;0;0;ZMBT;FETR0501;DEP.MARICA-RJ;;0;0;0;0"
"111352;TRAFO TRIFÁSICO 45KVA-RECUPERADO;BMUF;BMUF;PEÇ;PTF ENEL / NITEROI / EMER, MAN;2;0;0;0;0;0;ZMBT;FETR0501;DEP.NITEROI-RJ;;0;0;0;0"
"111352;TRAFO TRIFÁSICO 45KVA-RECUPERADO;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;4;0;0;0;0;0;ZMBT;FETR0501;DEP.SOT/NITERÓI;;0;0;0;0"
"111352;TRAFO TRIFÁSICO 45KVA-RECUPERADO;BMUM;BMUM;PEÇ;ELLCA - SOT / MAGÉ;8;0;0;0;0;0;ZMBT;FETR0501;DEP.MAGÉ;;0;0;0;0"
"111353;TRAFO,3F,DIST,75kVA,REC,GST001;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;175;0;0;0;0;0;ZMBT;FETR0501;DEP.REG. MT/BT;;0;0;0;0"
"111353;TRAFO,3F,DIST,75kVA,REC,GST001;BMAU;BMAU;PEÇ;ENGELMIG / CAMPOS-RJ;1;0;0;0;0;0;ZMBT;FETR0501;DEP. ENGELMIG;;0;0;0;0"
"111353;TRAFO,3F,DIST,75kVA,REC,GST001;BMTB;BMTB;PEÇ;INDICA / CANTAGALO-RJ;1;0;0;0;0;0;ZMBT;FETR0501;DEP. INDICA;;0;0;0;0"
"111353;TRAFO,3F,DIST,75kVA,REC,GST001;BMTC;BMTC;PEÇ;INDICA / PADUA-RJ;1;0;0;0;0;0;ZMBT;FETR0501;DEP. INDICA;;0;0;0;0"
"111353;TRAFO,3F,DIST,75kVA,REC,GST001;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;10;0;0;0;0;0;ZMBT;FETR0501;PROGEN / TERESOP;;0;0;0;0"
"111353;TRAFO,3F,DIST,75kVA,REC,GST001;BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;3;0;0;0;0;0;ZMBT;FETR0501;PROGEN / PETROPO;;0;0;0;0"
"111353;TRAFO,3F,DIST,75kVA,REC,GST001;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;3;0;0;0;0;0;ZMBT;FETR0501;DEP PTF ENEL/MAC;;0;0;0;0"
"111353;TRAFO,3F,DIST,75kVA,REC,GST001;BMUA;BMUA;PEÇ;ELGEMIG / MARICÁ;4;0;0;0;0;0;ZMBT;FETR0501;ELGEMIG / MARICÁ;;0;0;0;0"
"111353;TRAFO,3F,DIST,75kVA,REC,GST001;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;2;0;0;0;0;0;ZMBT;FETR0501;DEP. PTF ENEL;;0;0;0;0"
"111353;TRAFO,3F,DIST,75kVA,REC,GST001;BMUE;BMUE;PEÇ;PTF ENEL / MARICA / EMERG E MA;1;0;0;0;0;0;ZMBT;FETR0501;DEP.MARICA-RJ;;0;0;0;0"
"111353;TRAFO,3F,DIST,75kVA,REC,GST001;BMUI;BMUI;PEÇ;ENGELMIG - SOC SOT / ARARUAMA;2;0;0;0;0;0;ZMBT;FETR0501;DEP.ARARUAMA;;0;0;0;0"
"111353;TRAFO,3F,DIST,75kVA,REC,GST001;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;27;0;0;0;0;0;ZMBT;FETR0501;DEP.SOT/NITERÓI;;0;0;0;0"
"111354;TRAFO TRIFÁSICO 112,5KVA - RECUPERADO;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;28;0;0;0;0;0;ZMBT;FETR0501;DEP.REG. MT/BT;;0;0;0;0"
"111354;TRAFO TRIFÁSICO 112,5KVA - RECUPERADO;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;8;0;0;0;0;0;ZMBT;FETR0501;DEP. PROGEN;;0;0;0;0"
"111354;TRAFO TRIFÁSICO 112,5KVA - RECUPERADO;BMAU;BMAU;PEÇ;ENGELMIG / CAMPOS-RJ;1;0;0;0;0;0;ZMBT;FETR0501;DEP. ENGELMIG;;0;0;0;0"
"111354;TRAFO TRIFÁSICO 112,5KVA - RECUPERADO;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;1;0;0;0;0;0;ZMBT;FETR0501;PROGEN / TERESOP;;0;0;0;0"
"111354;TRAFO TRIFÁSICO 112,5KVA - RECUPERADO;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;3;0;0;0;0;0;ZMBT;FETR0501;DEP PTF ENEL/MAC;;0;0;0;0"
"111354;TRAFO TRIFÁSICO 112,5KVA - RECUPERADO;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;8;0;0;0;0;0;ZMBT;FETR0501;DEP. PTF ENEL;;0;0;0;0"
"111355;TRAFO DIST BIFÁSICO,10KVA - RECUPERADO;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;44;0;2;0;0;0;ZMBT;FETR0501;DEP.REG. MT/BT;;0;0;0;0"
"111355;TRAFO DIST BIFÁSICO,10KVA - RECUPERADO;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;4;0;0;0;0;0;ZMBT;FETR0501;DEP. PTF ENEL;;0;0;0;0"
"111355;TRAFO DIST BIFÁSICO,10KVA - RECUPERADO;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;1;0;0;0;0;0;ZMBT;FETR0501;DEP. PTF ENEL;;0;0;0;0"
"111355;TRAFO DIST BIFÁSICO,10KVA - RECUPERADO;BMTC;BMTC;PEÇ;INDICA / PADUA-RJ;1;0;0;0;0;0;ZMBT;FETR0501;DEP. INDICA;;0;0;0;0"
"111355;TRAFO DIST BIFÁSICO,10KVA - RECUPERADO;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;3;0;0;0;0;0;ZMBT;FETR0501;DEP PTF ENEL/AN;;0;0;0;0"
"111356;TRAFO DIST BIFÁSICO,15KVA - RECUPERADO;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;55;0;2;0;0;0;ZMBT;FETR1100;DEP.REG. MT/BT;;0;0;0;0"
"111356;TRAFO DIST BIFÁSICO,15KVA - RECUPERADO;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;2;0;0;0;0;0;ZMBT;FETR1100;DEP. PTF ENEL;;0;0;0;0"
"111356;TRAFO DIST BIFÁSICO,15KVA - RECUPERADO;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;3;0;0;0;0;0;ZMBT;FETR1100;PROGEN / TERESOP;;0;0;0;0"
"111356;TRAFO DIST BIFÁSICO,15KVA - RECUPERADO;BMUA;BMUA;PEÇ;ELGEMIG / MARICÁ;2;0;0;2;0;0;ZMBT;FETR1100;ELGEMIG / MARICÁ;;0;0;0;0"
"111357;TRAFO DIST BIFÁSICO,25KVA - RECUPERADO;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;7;0;1;0;0;0;ZMBT;FETR1100;DEP.REG. MT/BT;;0;0;0;0"
"111357;TRAFO DIST BIFÁSICO,25KVA - RECUPERADO;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;1;0;0;0;0;0;ZMBT;FETR1100;DEP. PTF ENEL;;0;0;0;0"
"111357;TRAFO DIST BIFÁSICO,25KVA - RECUPERADO;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;1;0;0;0;0;0;ZMBT;FETR1100;ENGELMIG / RESEN;;0;0;0;0"
"111357;TRAFO DIST BIFÁSICO,25KVA - RECUPERADO;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;1;0;0;0;0;0;ZMBT;FETR1100;PROGEN / TERESOP;;0;0;0;0"
"111357;TRAFO DIST BIFÁSICO,25KVA - RECUPERADO;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;1;0;0;0;0;0;ZMBT;FETR1100;DEP PTF ENEL/AN;;0;0;0;0"
"111357;TRAFO DIST BIFÁSICO,25KVA - RECUPERADO;BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;2;0;0;0;0;0;ZMBT;FETR1100;PROGEN / PETROPO;;0;0;0;0"
"111357;TRAFO DIST BIFÁSICO,25KVA - RECUPERADO;BMUF;BMUF;PEÇ;PTF ENEL / NITEROI / EMER, MAN;5;0;0;0;0;0;ZMBT;FETR1100;DEP.NITEROI-RJ;;0;0;0;0"
"111358;TRAFO TRI 150KVA MINERAL - RECUPERADO;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;26;0;0;0;0;0;ZMBT;FETR0503;DEP.REG. MT/BT;;0;0;0;0"
"111358;TRAFO TRI 150KVA MINERAL - RECUPERADO;BMAU;BMAU;PEÇ;ENGELMIG / CAMPOS-RJ;2;0;0;0;0;0;ZMBT;FETR0503;DEP. ENGELMIG;;0;0;0;0"
"111358;TRAFO TRI 150KVA MINERAL - RECUPERADO;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;2;0;0;0;0;0;ZMBT;FETR0503;DEP. PTF ENEL;;0;0;0;0"
"111358;TRAFO TRI 150KVA MINERAL - RECUPERADO;BMTB;BMTB;PEÇ;INDICA / CANTAGALO-RJ;1;0;0;0;0;0;ZMBT;FETR0503;DEP. INDICA;;0;0;0;0"
"111358;TRAFO TRI 150KVA MINERAL - RECUPERADO;BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;1;0;0;0;0;0;ZMBT;FETR0503;PROGEN / PETROPO;;0;0;0;0"
"111358;TRAFO TRI 150KVA MINERAL - RECUPERADO;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;3;0;0;0;0;0;ZMBT;FETR0503;DEP PTF ENEL/MAC;;0;0;0;0"
"111358;TRAFO TRI 150KVA MINERAL - RECUPERADO;BMUA;BMUA;PEÇ;ELGEMIG / MARICÁ;1;0;0;0;0;0;ZMBT;FETR0503;ELGEMIG / MARICÁ;;0;0;0;0"
"111358;TRAFO TRI 150KVA MINERAL - RECUPERADO;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;4;0;0;0;0;0;ZMBT;FETR0503;DEP. PTF ENEL;;0;0;0;0"
"111358;TRAFO TRI 150KVA MINERAL - RECUPERADO;BMUD;BMUD;PEÇ;DEP. COMPEL;1;0;0;0;0;0;ZMBT;FETR0503;DEP. COMPEL;;0;0;0;0"
"111358;TRAFO TRI 150KVA MINERAL - RECUPERADO;BMUE;BMUE;PEÇ;PTF ENEL / MARICA / EMERG E MA;1;0;0;0;0;0;ZMBT;FETR0503;DEP.MARICA-RJ;;0;0;0;0"
"111358;TRAFO TRI 150KVA MINERAL - RECUPERADO;BMUF;BMUF;PEÇ;PTF ENEL / NITEROI / EMER, MAN;1;0;0;0;0;0;ZMBT;FETR0503;DEP.NITEROI-RJ;;0;0;0;0"
"111358;TRAFO TRI 150KVA MINERAL - RECUPERADO;BMUH;BMUH;PEÇ;ENGELMIG - SOC SOT / CABO FRIO;2;0;0;0;0;0;ZMBT;FETR0503;DEP.CABO FRIO;;0;0;0;0"
"111358;TRAFO TRI 150KVA MINERAL - RECUPERADO;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;10;0;0;0;0;0;ZMBT;FETR0503;DEP.SOT/NITERÓI;;0;0;0;0"
"111359;TRAFO TRI 225KVA MINERAL - RECUPERADO;BM01;;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;0;1;0;0;1;0;ZMBT;FETR0503;;;0;0;0;0"
"111359;TRAFO TRI 225KVA MINERAL - RECUPERADO;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;1;0;0;0;0;0;ZMBT;FETR0503;DEP.REG. MT/BT;;0;0;0;0"
"111360;TRAFO TRI 300KVA MINERAL - RECUPERADO;BM01;;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;0;3;0;0;3;0;ZMBT;FETR0503;;;0;0;0;0"
"111360;TRAFO TRI 300KVA MINERAL - RECUPERADO;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;4;0;0;0;0;0;ZMBT;FETR0503;DEP.REG. MT/BT;;0;0;0;0"
"111360;TRAFO TRI 300KVA MINERAL - RECUPERADO;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;1;0;0;0;0;0;ZMBT;FETR0503;DEP. PROGEN;;0;0;0;0"
"111360;TRAFO TRI 300KVA MINERAL - RECUPERADO;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;1;0;0;0;0;0;ZMBT;FETR0503;DEP. PTF ENEL;;0;0;0;0"
"111360;TRAFO TRI 300KVA MINERAL - RECUPERADO;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;6;0;0;0;0;0;ZMBT;FETR0503;DEP.SOT/NITERÓI;;0;0;0;0"
